,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,1.5811854634254083,1.1141770453720612,0.7503349087970429,0.5686993634417266,-1.1092273567843036,-0.037758853758490765,0.3519780296376482,0.4379830448147343,0.2667731581977882,-1.172389734769496,0.9604993089840942,1.1129851763192304,1.0588109766399234,1.0287133645180027,1.0126216301913855,0.8576044140596109,0.9598199286282657,0.9818607776467387,0.9894551603400836,0.9781701697849606,0.8694103664365911,0.0
1,0.21966704741649837,0.3034792525623174,0.7503349087970429,0.7915733075221831,0.4672973992177801,-0.037758853758490765,-0.22721348310902834,-0.1310461214860899,-0.011704855204291152,-0.6742985602506105,0.9604993089840942,0.9763961621494857,0.9876984330269737,1.0287133645180027,1.0314465349883668,1.0139806300672871,0.9598199286282657,0.9451009504798182,0.9522205805427931,0.9593102958377308,0.9079757825745047,0.0
2,-1.4822309725946392,-1.1152418848547343,-0.7248685493740246,-0.5456703569605562,-1.5033585457848246,1.4805725192061165,0.9311695423843247,1.0070122111155586,1.102207198404026,1.3180661378249314,-1.0411251633878686,-1.0382917968542518,-1.039009059942097,-1.039129011219406,-1.039292992679578,-1.0384572050334622,-1.040056990168927,-1.039929716533888,-1.0398294386122497,-1.0398363425686352,-1.0395777323901347,0.0
3,1.5811854634254083,1.5195259417769331,0.9610782599643383,0.7915733075221831,0.861428588218301,-0.037758853758490765,-0.5168092394823666,-0.415560704636502,-0.2901828686063705,-0.6742985602506105,0.9604993089840942,1.1129851763192304,1.0943672484463984,1.047012854568776,1.0314465349883668,1.053074684069206,0.9598199286282657,0.926721036896358,0.9336032906441478,0.9404504218905009,0.9079757825745047,0.0
4,0.7302364534198397,1.316851493574497,1.1718216111316335,1.4601951397635529,1.8467565607196033,-1.2524239521301768,-1.6751922649757196,-1.5536190372381504,-1.4040949222146877,-0.6742985602506105,-1.0411251633878686,-1.0382917968542518,-1.039009059942097,-1.039129011219406,-1.039292992679578,-1.0384572050334622,-1.040056990168927,-1.039929716533888,-1.0398294386122497,-1.0398363425686352,-1.0395777323901347,0.0
5,0.9004262554209533,0.5061537007647533,-0.9356119005413199,-1.4371661332823824,-0.7150961677837827,-1.8597565013160196,-1.3855965086023814,-1.8381336203885625,-1.9610509490188464,-1.4214353220289389,-1.0411251633878686,-1.0382917968542518,-1.039009059942097,-1.039129011219406,-1.039292992679578,-1.0384572050334622,-1.040056990168927,-1.039929716533888,-1.0398294386122497,-1.0398363425686352,-1.0395777323901347,0.0
6,-0.9716615665912979,-0.5072185402474264,-0.7248685493740246,-0.32279641288009964,-1.8974897347853454,0.5695736954273521,0.3519780296376482,0.7224976279651465,0.8237291850019468,1.3180661378249314,-1.0411251633878686,-1.0382917968542518,-1.039009059942097,-1.039129011219406,-1.039292992679578,-1.0384572050334622,-1.040056990168927,-1.039929716533888,-1.0398294386122497,-1.0398363425686352,-1.0395777323901347,0.0
7,-0.12071255658572914,-0.7098929884498624,-0.9356119005413199,-1.2142921892019258,-1.1092273567843036,1.4805725192061165,1.5103610551310014,1.0070122111155586,1.3806852118061055,1.0690205505654888,-1.0411251633878686,-1.0382917968542518,-1.039009059942097,-1.039129011219406,-1.039292992679578,-1.0384572050334622,-1.040056990168927,-1.039929716533888,-1.0398294386122497,-1.0398363425686352,-1.0395777323901347,0.0
8,-0.12071255658572914,0.5061537007647533,0.11810485529515685,0.12295147528081347,-1.306292951284564,0.5695736954273521,0.3519780296376482,-0.415560704636502,-0.011704855204291152,-0.6742985602506105,0.9604993089840942,0.9422489086070494,1.0054765689302112,0.973814894365682,0.9749718205974229,0.8380573870586514,0.996181327151851,0.9818607776467387,0.9336032906441478,0.9593102958377308,0.9079757825745047,0.0
9,1.0706160574220671,1.722200389979369,0.7503349087970429,1.2373211956830963,1.2555597772188218,-0.9487576775372553,-0.5168092394823666,-0.9845898709373263,-1.1256169088126085,-0.4252529729911678,0.9604993089840942,1.0617642960055762,1.1121453843496358,1.0287133645180027,1.0690963445823296,1.0921687380711251,0.9052778308428877,0.926721036896358,0.8963687108468573,0.8838708000488114,0.9272584906434616,0.0
